Unnamed: 0,y,x,z,distance,speedlimit
0,26.3679193606949,1048.49543797784,19.8710108333034,0.0,50
1,26.3714694613882,1048.56766371708,19.8725429253936,0.195295880131452,50
2,26.38227593794,1048.78002471663,19.8715649411752,0.407976969073469,50
3,26.3836782184662,1048.9696084857,19.8715270584071,0.597586809395931,50
4,26.389024444914,1049.16703027859,19.8706466683652,0.795118200564947,50
5,26.3972645316971,1049.36003256589,19.8709437793295,0.988301737488998,50
6,26.4073003345402,1049.57648828998,19.8713016910006,1.20499024080046,50
7,26.4160134561826,1049.77238162234,19.8716449325002,1.40107879366512,50
8,26.4255337661598,1049.97326241434,19.8712970489723,1.6021866755726,50
9,26.4349037066568,1050.17666794732,19.8708153710759,1.80581078120452,50
10,26.4440288179321,1050.37977203727,19.8701695323853,2.00912289129996,50
11,26.45346177381,1050.58305899426,19.8693560753745,2.21263098815457,50
12,26.462621696759,1050.78666984662,19.8689291494375,2.41645267283112,50
13,26.4713543161051,1050.99019407481,19.8688667647439,2.62016767986723,50
14,26.4788953259122,1051.1513687633,19.8686668252922,2.78152288584741,50
15,26.4874542884063,1051.35385363922,19.8688166768261,2.984192175709,50
16,26.4965105915908,1051.55405649915,19.8686783570856,3.18460433403991,50
17,26.5051947983447,1051.75556448102,19.8687510291857,3.38630411046475,50
18,26.5132891598623,1051.95687968656,19.8688921608082,3.58779298083144,50
19,26.5218039113097,1052.16038775072,19.8687103783068,3.79148418726701,50
20,26.5304044162622,1052.36419380456,19.8688104781104,3.9954766425868,50
21,26.5384366262006,1052.56628094614,19.8689778000116,4.19772678806465,50
22,26.5470707846107,1052.76774961129,19.868791285815,4.39938486699559,50
23,26.5553849672433,1052.97003596276,19.8688296180044,4.60184746135677,50
24,26.5625868784264,1053.17263615876,19.8690372029087,4.80458026284745,50
25,26.5708187487908,1053.37516143546,19.868686111331,5.0072772346125,50
26,26.5793782072142,1053.57865735888,19.8687051930756,5.21095886885355,50
27,26.5869133016095,1053.7788951993,19.8690027075063,5.41134268793968,50
28,26.592194113764,1053.98151787743,19.86903349366,5.61404690644822,50
29,26.5962110928958,1054.18401161954,19.8688308950077,5.81658283378991,50
30,26.6029325952986,1054.387058869,19.8683596127303,6.01974486777845,50
31,26.6087613542331,1054.54699816555,19.8684288129662,6.17979136804015,50
32,26.6129861127702,1054.74949864298,19.8688487337859,6.38235682927665,50
33,26.6125975304167,1054.95043312386,19.8684290081728,6.58329682300695,50
34,26.6155045324704,1055.15217514336,19.8674689061154,6.78506570446801,50
35,26.6173816844239,1055.35549972206,19.8677507560351,6.98841640539088,50
36,26.617558633232,1055.55749192834,19.8678835873725,7.19043197320817,50
37,26.620693015866,1055.75999256968,19.8678724399651,7.39297968034514,50
38,26.6226081991044,1055.95674046502,19.8687514544581,7.58975068608864,50
39,26.6243999402068,1056.15141916648,19.8688443148894,7.7844609216732,50
40,26.6271763752447,1056.34759175405,19.8685856621451,7.98067926416393,50
41,26.6312658265233,1056.58634039015,19.8685281555227,8.21949716788331,50
42,26.6337409573171,1056.78555972874,19.8688517299452,8.4187500684048,50
43,26.637495705625,1056.95125063881,19.8686309021286,8.58450564269125,50
44,26.639946726209,1057.15483303741,19.868724880118,8.78812550731689,50
45,26.6400451760273,1057.35736551136,19.8688351181627,8.99074157611979,50
46,26.638635143041,1057.56177710369,19.8683641709795,9.1951736321538,50
47,26.6390974390088,1057.76620580629,19.8678211550723,9.39962067509999,50
48,26.6413987117994,1057.97127696872,19.868084291229,9.6047355850097,50
49,26.6431791086216,1058.17705503479,19.868515924958,9.81053706398356,50
50,26.6339878845029,1058.38027866557,19.8692276400689,10.0140122357866,50
51,26.6186541153584,1058.58328213543,19.86883158196,10.2176502078301,50
52,26.6136941614714,1058.74545139819,19.8666430704761,10.3799281453277,50
53,26.6079948081169,1058.95019707084,19.8670460808498,10.5847943450035,50
54,26.5952616492286,1059.15107977763,19.8685033930815,10.786174289121,50
55,26.5830660466454,1059.35309717059,19.867872594099,10.988654901695,50
56,26.5764500469668,1059.5578211695,19.867699905386,11.1935413283469,50
57,26.5720167264808,1059.76408767328,19.868365214963,11.3999184595317,50
58,26.5681551664311,1059.96996691823,19.8685772417957,11.6058633574217,50
59,26.5640240471985,1060.17716650665,19.8683990424615,11.8131341822555,50
60,26.5635427936213,1060.38351546973,19.8676355131611,12.0195239631486,50
61,26.5629513636941,1060.5488448143,19.8681883447007,12.1848740379198,50
62,26.5586745501496,1060.75570972264,19.8687998078531,12.3918003442174,50
63,26.5552925138618,1060.96021112427,19.8683657706861,12.5963418576034,50
64,26.5512769351626,1061.16629021615,19.868125329609,12.8024790040205,50
65,26.5466050710529,1061.37111417204,19.8682805059652,13.0073722628723,50
66,26.5429671454476,1061.57690846175,19.8681416819745,13.2132166720776,50
67,26.5390101259472,1061.78185352311,19.8681394887681,13.4182224238734,50
68,26.5350588350557,1061.94962127134,19.8683295721421,13.5860517462932,50
69,26.531202329621,1062.1567809172,19.868167398643,13.793269187971,50
70,26.52603119181,1062.36241040379,19.8684823534786,13.9989811754574,50
71,26.521593003883,1062.56581518799,19.8684883532987,14.20246042906,50
72,26.5177964410686,1062.76830943674,19.8682332446915,14.4050081448814,50
73,26.5125169778476,1062.97135134414,19.8685115759408,14.6081361773391,50
74,26.508029081393,1063.17005689815,19.8684779741889,14.8069169752097,50
75,26.5039865357248,1063.37055300549,19.8682519438153,15.007473028626,50
76,26.4987945442554,1063.57102978975,19.8684748400337,15.208033659996,50
77,26.4972356490907,1063.77465496212,19.8677669770768,15.4116888369517,50
78,26.5011054194765,1063.98091099784,19.8669421226077,15.6180161942326,50
79,26.5092988049146,1064.14666487649,19.8660607280362,15.7840146180295,50
80,26.5296857082285,1064.35664061829,19.865439909292,15.9950619338704,50
81,26.5425996837439,1064.56098808721,19.868095581478,16.1998929872711,50
82,26.5445952198352,1064.7630238384,19.8696359349415,16.4020140525401,50
83,26.5463887605583,1064.97082119435,19.8684957041987,16.6098297683214,50
84,26.54725235347,1065.17986338586,19.8683619405856,16.8188786039211,50
85,26.545579904122,1065.34551084042,19.8685869605542,16.9845487414657,50
86,26.5403116531888,1065.55267515033,19.8684067422146,17.1918167985915,50
87,26.5385985380854,1065.76204975694,19.8680970452551,17.4012168287503,50
88,26.5393798383302,1065.97071511671,19.8682539267757,17.6099188652607,50
89,26.5352336743381,1066.17926189303,19.8688151828828,17.8185689709144,50
90,26.5310165296542,1066.34720763192,19.8684878564673,17.986596768522,50
91,26.5300564713543,1066.55778747797,19.8680088974943,18.1972245066754,50
92,26.5303232452134,1066.76682732254,19.8677189415321,18.4063037887939,50
93,26.5340098154556,1066.9776802659,19.8681122616108,18.6172944853966,50
94,26.5364924985915,1067.14566781744,19.8686184263861,18.785348660734,50
95,26.5354074960342,1067.3559711948,19.869164560514,18.9957187841042,50
96,26.5359251096379,1067.565651685,19.8687448014243,19.2054746070502,50
97,26.5372005366953,1067.77456145361,19.8681839622441,19.4144471947975,50
98,26.5358336693607,1067.94014829397,19.8685455516097,19.5800968786112,50
99,26.5373218421591,1068.14711887762,19.8682144802078,19.7871179706118,50
100,26.5373027465539,1068.3544106409,19.8682117222343,19.994479481771,50
