Unnamed: 0,y,x,z,distance,speedlimit
0,-1877.9,-2047.1,106.35294117647058,0.0,50
1,-1877.7000000000005,-2046.9,106.35294117647058,0.2828427124743617,50
2,-1877.7000000000005,-2046.7,106.35294117647058,0.4828427124744072,50
3,-1877.7000000000005,-2046.5,106.35294117647058,0.6828427124744527,50
4,-1877.7000000000005,-2046.3,106.35294117647058,0.8828427124744982,50
5,-1877.7000000000005,-2046.1,106.35294117647058,1.0828427124745437,50
6,-1877.7000000000005,-2045.9,106.35294117647058,1.2828427124743618,50
7,-1877.7000000000005,-2045.7,106.35294117647058,1.4828427124744072,50
8,-1877.7000000000005,-2045.5,106.35294117647058,1.6828427124744527,50
9,-1877.7000000000005,-2045.3,106.35294117647058,1.8828427124744984,50
10,-1877.7000000000005,-2045.1,106.35294117647058,2.082842712474544,50
11,-1877.7000000000005,-2044.9,106.35294117647058,2.2828427124743618,50
12,-1877.7000000000005,-2044.7,106.35294117647058,2.4828427124744072,50
13,-1877.7000000000005,-2044.5,106.35294117647058,2.6828427124744527,50
14,-1877.7000000000005,-2044.3,106.35294117647058,2.882842712474498,50
15,-1877.7000000000005,-2044.1,106.35294117647058,3.082842712474544,50
16,-1877.7000000000005,-2043.9,106.35294117647058,3.2828427124743618,50
17,-1877.7000000000005,-2043.7,106.35294117647058,3.4828427124744072,50
18,-1877.7000000000005,-2043.5,106.35294117647058,3.6828427124744527,50
19,-1877.7000000000005,-2043.3,106.35294117647058,3.882842712474498,50
20,-1877.7000000000005,-2043.1,106.35294117647058,4.082842712474544,50
21,-1877.7000000000005,-2042.9,106.35294117647058,4.282842712474362,50
22,-1877.7000000000005,-2042.7,106.35294117647058,4.482842712474407,50
23,-1877.7000000000005,-2042.5,106.35294117647058,4.682842712474453,50
24,-1877.7000000000005,-2042.3,106.35294117647058,4.882842712474498,50
25,-1877.7000000000005,-2042.1,106.35294117647058,5.082842712474544,50
26,-1877.7000000000005,-2041.9,106.35294117647058,5.282842712474362,50
27,-1877.7000000000005,-2041.7,106.35294117647058,5.482842712474407,50
28,-1877.7000000000005,-2041.5,106.35294117647058,5.682842712474453,50
29,-1877.7000000000005,-2041.3,106.35294117647058,5.882842712474498,50
30,-1877.7000000000005,-2041.1,106.35294117647058,6.082842712474544,50
31,-1877.7000000000005,-2040.9,106.35294117647058,6.282842712474362,50
32,-1877.7000000000005,-2040.7,106.35294117647058,6.482842712474407,50
33,-1877.7000000000005,-2040.5,106.35294117647058,6.682842712474453,50
34,-1877.7000000000005,-2040.3,106.35294117647058,6.882842712474498,50
35,-1877.7000000000005,-2040.1,106.35294117647058,7.082842712474544,50
36,-1877.7000000000005,-2039.9,106.35294117647058,7.282842712474362,50
