Unnamed: 0,y,x,z,distance,speedlimit
0,-1150.9,476.9000000000001,34.35294117647059,0.0,50
1,-1150.7000000000005,477.1000000000004,34.35294117647059,0.2828427124746833,50
2,-1150.7000000000005,477.3000000000002,34.35294117647059,0.4828427124745014,50
3,-1150.7000000000005,477.5,34.35294117647059,0.6828427124743195,50
4,-1150.7000000000005,477.7000000000003,34.35294117647059,0.8828427124745923,50
5,-1150.7000000000005,477.9000000000001,34.35294117647059,1.0828427124744104,50
6,-1150.7000000000005,478.1000000000004,34.35294117647059,1.2828427124746833,50
7,-1150.7000000000005,478.3000000000002,34.35294117647059,1.4828427124745014,50
8,-1150.7000000000005,478.5,34.35294117647059,1.6828427124743195,50
9,-1150.7000000000005,478.7000000000003,34.35294117647059,1.8828427124745923,50
10,-1150.7000000000005,478.9000000000001,34.35294117647059,2.0828427124744104,50
11,-1150.7000000000005,479.1000000000004,34.35294117647059,2.2828427124746837,50
12,-1150.7000000000005,479.3000000000002,34.35294117647059,2.4828427124745014,50
13,-1150.7000000000005,479.5,34.35294117647059,2.6828427124743195,50
14,-1150.7000000000005,479.7000000000003,34.35294117647059,2.8828427124745923,50
15,-1150.7000000000005,479.9000000000001,34.35294117647059,3.0828427124744104,50
16,-1150.7000000000005,480.1000000000004,34.35294117647059,3.2828427124746837,50
17,-1150.7000000000005,480.3000000000002,34.35294117647059,3.4828427124745014,50
18,-1150.7000000000005,480.5,34.35294117647059,3.68284271247432,50
19,-1150.9,480.7000000000003,34.35294117647059,3.965685424949003,50
20,-1150.9,480.9000000000001,34.35294117647059,4.165685424948821,50
21,-1150.9,481.1000000000004,34.35294117647059,4.365685424949094,50
22,-1150.9,481.3000000000002,34.35294117647059,4.565685424948912,50
23,-1150.9,481.5,34.35294117647059,4.76568542494873,50
24,-1150.9,481.7000000000003,34.35294117647059,4.965685424949003,50
25,-1150.9,481.9000000000001,34.35294117647059,5.165685424948821,50
26,-1150.9,482.1000000000004,34.35294117647059,5.365685424949094,50
27,-1150.9,482.3000000000002,34.35294117647059,5.565685424948912,50
28,-1150.9,482.5,34.35294117647059,5.76568542494873,50
29,-1150.9,482.7000000000003,34.35294117647059,5.965685424949003,50
30,-1150.9,482.9000000000001,34.35294117647059,6.165685424948821,50
31,-1150.9,483.1000000000004,34.35294117647059,6.365685424949094,50
32,-1150.9,483.3000000000002,34.35294117647059,6.565685424948912,50
33,-1150.9,483.5,34.35294117647059,6.76568542494873,50
34,-1150.9,483.7000000000003,34.35294117647059,6.965685424949003,50
35,-1150.9,483.9000000000001,34.35294117647059,7.165685424948821,50
36,-1150.9,484.1000000000004,34.35294117647059,7.365685424949094,50
37,-1150.9,484.3000000000002,34.35294117647059,7.565685424948912,50
38,-1150.9,484.5,34.35294117647059,7.76568542494873,50
39,-1150.9,484.7000000000003,34.35294117647059,7.965685424949003,50
40,-1150.9,484.9000000000001,34.35294117647059,8.16568542494882,50
41,-1150.9,485.1000000000004,34.35294117647059,8.365685424949094,50
42,-1150.9,485.3000000000002,34.35294117647059,8.565685424948912,50
43,-1150.9,485.5,34.35294117647059,8.76568542494873,50
44,-1150.9,485.7000000000003,34.35294117647059,8.965685424949003,50
45,-1150.9,485.9000000000001,34.35294117647059,9.16568542494882,50
46,-1150.9,486.1000000000004,34.35294117647059,9.365685424949094,50
47,-1150.9,486.3000000000002,34.35294117647059,9.565685424948912,50
48,-1150.9,486.5,34.35294117647059,9.76568542494873,50
49,-1150.9,486.7000000000003,34.35294117647059,9.965685424949005,50
50,-1150.9,486.9000000000001,34.35294117647059,10.16568542494882,50
51,-1150.9,487.1000000000004,34.35294117647059,10.365685424949094,50
52,-1150.9,487.3000000000002,34.35294117647059,10.565685424948912,50
53,-1150.9,487.5,34.35294117647059,10.76568542494873,50
54,-1150.9,487.7000000000003,34.35294117647059,10.965685424949005,50
55,-1150.9,487.9000000000001,34.35294117647059,11.16568542494882,50
56,-1150.9,488.1000000000004,34.35294117647059,11.365685424949094,50
57,-1150.9,488.3000000000002,34.35294117647059,11.565685424948912,50
58,-1150.9,488.5,34.35294117647059,11.76568542494873,50
59,-1150.9,488.7000000000003,34.35294117647059,11.965685424949005,50
60,-1150.9,488.9000000000001,34.35294117647059,12.16568542494882,50
61,-1150.9,489.1000000000004,34.35294117647059,12.365685424949094,50
62,-1150.9,489.3000000000002,34.35294117647059,12.565685424948912,50
63,-1150.9,489.5,34.35294117647059,12.76568542494873,50
64,-1150.9,489.7000000000003,34.35294117647059,12.965685424949005,50
65,-1150.9,489.9000000000001,34.35294117647059,13.16568542494882,50
66,-1150.9,490.1000000000004,34.35294117647059,13.365685424949094,50
67,-1150.9,490.3000000000002,34.35294117647059,13.565685424948912,50
68,-1150.9,490.5,34.35294117647059,13.76568542494873,50
69,-1150.9,490.7000000000003,34.35294117647059,13.965685424949005,50
70,-1150.9,490.9000000000001,34.35294117647059,14.16568542494882,50
71,-1150.9,491.1000000000004,34.35294117647059,14.365685424949094,50
72,-1150.9,491.3000000000002,34.35294117647059,14.565685424948912,50
73,-1150.9,491.5,34.35294117647059,14.76568542494873,50
74,-1150.9,491.7000000000003,34.35294117647059,14.965685424949005,50
75,-1150.9,491.9000000000001,34.35294117647059,15.16568542494882,50
76,-1150.9,492.1000000000004,34.35294117647059,15.365685424949094,50
77,-1150.9,492.3000000000002,34.35294117647059,15.565685424948912,50
78,-1150.9,492.5,34.35294117647059,15.76568542494873,50
79,-1150.9,492.7000000000003,34.35294117647059,15.965685424949005,50
80,-1150.9,492.9000000000001,34.35294117647059,16.16568542494882,50
81,-1150.9,493.1000000000004,34.35294117647059,16.365685424949092,50
82,-1150.9,493.3000000000002,34.35294117647059,16.56568542494891,50
83,-1150.9,493.5,34.35294117647059,16.765685424948728,50
84,-1150.9,493.7000000000003,34.35294117647059,16.965685424949,50
85,-1150.9,493.9000000000001,34.35294117647059,17.16568542494882,50
86,-1150.9,494.1000000000004,34.35294117647059,17.365685424949092,50
87,-1150.9,494.3000000000002,34.35294117647059,17.56568542494891,50
88,-1150.9,494.5,34.35294117647059,17.765685424948728,50
89,-1150.9,494.7000000000003,34.35294117647059,17.965685424949,50
90,-1150.9,494.9000000000001,34.35294117647059,18.16568542494882,50
91,-1150.9,495.1000000000004,34.35294117647059,18.36568542494909,50
92,-1150.9,495.3000000000002,34.35294117647059,18.56568542494891,50
93,-1150.9,495.5,34.35294117647059,18.765685424948728,50
94,-1150.9,495.7000000000003,34.35294117647059,18.965685424949,50
95,-1150.9,495.9000000000001,34.35294117647059,19.16568542494882,50
96,-1150.9,496.1000000000004,34.35294117647059,19.36568542494909,50
97,-1150.9,496.3000000000002,34.35294117647059,19.56568542494891,50
98,-1150.9,496.5,34.35294117647059,19.765685424948728,50
99,-1150.9,496.7000000000003,34.35294117647059,19.965685424949,50
100,-1150.9,496.9000000000001,34.35294117647059,20.16568542494882,50
101,-1150.9,497.1000000000004,34.35294117647059,20.36568542494909,50
102,-1150.9,497.3000000000002,34.35294117647059,20.56568542494891,50
103,-1150.9,497.5,34.35294117647059,20.765685424948728,50
104,-1150.9,497.7000000000003,34.35294117647059,20.965685424949,50
105,-1150.9,497.9000000000001,34.35294117647059,21.16568542494882,50
106,-1150.9,498.1000000000004,34.35294117647059,21.36568542494909,50
