Unnamed: 0,y,x,z,distance,speedlimit
0,-311.7000000000003,-2047.1,19.764705882352946,0.0,50
1,-311.7000000000003,-2046.9,19.764705882352946,0.1999999999998181,50
2,-311.7000000000003,-2046.7,19.764705882352946,0.3999999999998636,50
3,-311.7000000000003,-2046.5,19.764705882352946,0.599999999999909,50
4,-311.7000000000003,-2046.3,19.764705882352946,0.7999999999999545,50
5,-311.7000000000003,-2046.1,19.764705882352946,1.0,50
6,-311.7000000000003,-2045.9,19.764705882352946,1.199999999999818,50
7,-311.7000000000003,-2045.7,19.764705882352946,1.3999999999998636,50
8,-311.7000000000003,-2045.5,19.764705882352946,1.599999999999909,50
9,-311.7000000000003,-2045.3,19.764705882352946,1.7999999999999543,50
10,-311.7000000000003,-2045.1,19.764705882352946,2.0,50
11,-311.7000000000003,-2044.9,19.764705882352946,2.199999999999818,50
12,-311.7000000000003,-2044.7,19.764705882352946,2.399999999999864,50
13,-311.7000000000003,-2044.5,19.764705882352946,2.599999999999909,50
14,-311.7000000000003,-2044.3,19.764705882352946,2.7999999999999545,50
15,-311.7000000000003,-2044.1,19.764705882352946,3.0,50
16,-311.7000000000003,-2043.9,19.764705882352946,3.199999999999818,50
17,-311.7000000000003,-2043.7,19.764705882352946,3.399999999999864,50
18,-311.7000000000003,-2043.5,19.764705882352946,3.599999999999909,50
19,-311.7000000000003,-2043.3,19.764705882352946,3.7999999999999545,50
20,-311.7000000000003,-2043.1,19.764705882352946,4.0,50
21,-311.7000000000003,-2042.9,19.764705882352946,4.199999999999818,50
22,-311.7000000000003,-2042.7,19.764705882352946,4.399999999999864,50
23,-311.7000000000003,-2042.5,19.764705882352946,4.599999999999909,50
24,-311.7000000000003,-2042.3,19.764705882352946,4.7999999999999545,50
25,-311.7000000000003,-2042.1,19.764705882352946,5.0,50
26,-311.7000000000003,-2041.9,19.764705882352946,5.199999999999818,50
27,-311.7000000000003,-2041.7,19.764705882352946,5.399999999999864,50
28,-311.7000000000003,-2041.5,19.764705882352946,5.599999999999909,50
29,-311.7000000000003,-2041.3,19.764705882352946,5.7999999999999545,50
30,-311.7000000000003,-2041.1,19.764705882352946,6.0,50
31,-311.7000000000003,-2040.9,19.764705882352946,6.199999999999818,50
32,-311.7000000000003,-2040.7,19.764705882352946,6.399999999999864,50
33,-311.7000000000003,-2040.5,19.764705882352946,6.599999999999909,50
34,-311.7000000000003,-2040.3,19.764705882352946,6.7999999999999545,50
35,-311.7000000000003,-2040.1,19.764705882352946,7.0,50
36,-311.7000000000003,-2039.9,19.764705882352946,7.199999999999818,50
37,-311.7000000000003,-2039.7,19.764705882352946,7.399999999999864,50
38,-311.7000000000003,-2039.5,19.764705882352946,7.599999999999909,50
39,-311.7000000000003,-2039.3,19.764705882352946,7.799999999999954,50
40,-311.7000000000003,-2039.1,19.764705882352946,8.0,50
41,-311.7000000000003,-2038.9,19.764705882352946,8.199999999999818,50
42,-311.7000000000003,-2038.7,19.764705882352946,8.399999999999864,50
43,-311.7000000000003,-2038.5,19.764705882352946,8.599999999999909,50
44,-311.7000000000003,-2038.3,19.764705882352946,8.799999999999955,50
45,-311.7000000000003,-2038.1,19.764705882352946,9.0,50
46,-311.7000000000003,-2037.9,19.764705882352946,9.199999999999818,50
47,-311.7000000000003,-2037.7,19.764705882352946,9.399999999999864,50
48,-311.7000000000003,-2037.5,19.764705882352946,9.599999999999907,50
49,-311.7000000000003,-2037.3,19.764705882352946,9.799999999999956,50
50,-311.7000000000003,-2037.1,19.764705882352946,10.0,50
51,-311.7000000000003,-2036.9,19.764705882352946,10.199999999999818,50
52,-311.7000000000003,-2036.7,19.764705882352946,10.399999999999864,50
53,-311.7000000000003,-2036.5,19.764705882352946,10.599999999999907,50
54,-311.7000000000003,-2036.3,19.764705882352946,10.799999999999956,50
