Unnamed: 0,y,x,z,distance,speedlimit
0,-1529.7000000000005,2.5,19.764705882352946,0.0,50
1,-1529.7000000000005,2.700000000000273,19.764705882352946,0.2000000000002728,50
2,-1529.7000000000005,2.900000000000091,19.764705882352946,0.4000000000000909,50
3,-1529.7000000000005,3.099999999999909,19.764705882352946,0.599999999999909,50
4,-1529.7000000000005,3.300000000000182,19.764705882352946,0.8000000000001819,50
5,-1529.5,3.5,19.764705882352946,1.0828427124748652,50
6,-1529.5,3.700000000000273,19.764705882352946,1.282842712475138,50
7,-1529.5,3.900000000000091,19.764705882352946,1.482842712474956,50
8,-1529.5,4.099999999999909,19.764705882352946,1.6828427124747742,50
9,-1529.5,4.300000000000182,19.764705882352946,1.882842712475047,50
10,-1529.5,4.5,19.764705882352946,2.082842712474865,50
11,-1529.5,4.700000000000273,19.764705882352946,2.282842712475138,50
12,-1529.5,4.900000000000091,19.764705882352946,2.482842712474956,50
13,-1529.5,5.099999999999909,19.764705882352946,2.6828427124747742,50
14,-1529.5,5.300000000000182,19.764705882352946,2.882842712475047,50
15,-1529.5,5.5,19.764705882352946,3.082842712474865,50
16,-1529.5,5.700000000000273,19.764705882352946,3.282842712475138,50
17,-1529.5,5.900000000000091,19.764705882352946,3.482842712474956,50
18,-1529.5,6.099999999999909,19.764705882352946,3.6828427124747742,50
19,-1529.5,6.300000000000182,19.764705882352946,3.882842712475047,50
20,-1529.5,6.5,19.764705882352946,4.082842712474865,50
21,-1529.5,6.700000000000273,19.764705882352946,4.282842712475138,50
22,-1529.5,6.900000000000091,19.764705882352946,4.482842712474956,50
23,-1529.5,7.099999999999909,19.764705882352946,4.682842712474774,50
24,-1529.5,7.300000000000182,19.764705882352946,4.882842712475047,50
25,-1529.5,7.5,19.764705882352946,5.082842712474865,50
26,-1529.5,7.700000000000273,19.764705882352946,5.282842712475138,50
27,-1529.5,7.900000000000091,19.764705882352946,5.482842712474956,50
28,-1529.5,8.099999999999909,19.764705882352946,5.682842712474774,50
29,-1529.5,8.300000000000182,19.764705882352946,5.882842712475047,50
30,-1529.5,8.5,19.764705882352946,6.082842712474865,50
31,-1529.5,8.700000000000273,19.764705882352946,6.282842712475138,50
32,-1529.5,8.900000000000091,19.764705882352946,6.482842712474956,50
33,-1529.5,9.099999999999907,19.764705882352946,6.682842712474774,50
